"CustomerID","Recency","Frequency","Monetary","R_Seq","F_Seq","M_Seq","RFM_Score_Seq","Segment_Seq","R_Ind","F_Ind","M_Ind","RFM_Score_Ind","Segment_Ind"
"17329",202,1,68.58,1,4,5,145,"Potential Customers",1,3,5,135,"Potential Customers"
"17337",97,3,67.36,3,5,4,354,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17338",47,5,99.99,4,5,4,454,"Champions",4,5,5,455,"Champions"
"17340",128,1,15,2,4,3,243,"Potential Customers",2,3,2,232,"Potential Customers"
"17341",42,1,12.5,4,2,3,423,"Potential Customers",4,3,2,432,"Loyal Customers"
"17346",64,2,4.2,3,5,1,351,"Loyal Customers",3,5,1,351,"Loyal Customers"
"17348",184,1,10.5,1,4,2,142,"Potential Customers",1,3,2,132,"Potential Customers"
"17356",198,1,8.5,1,4,2,142,"Potential Customers",1,3,1,131,"Potential Customers"
"17360",70,1,1.65,3,3,1,331,"Loyal Customers",3,3,1,331,"Loyal Customers"
"17362",125,1,8.5,2,4,2,242,"Potential Customers",2,3,1,231,"Potential Customers"
"17364",90,4,64.3,3,5,3,353,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17365",55,2,32.89,4,4,3,443,"Loyal Customers",4,5,4,454,"Champions"
"17372",69,2,18.9,3,5,1,351,"Loyal Customers",3,5,3,353,"Loyal Customers"
"17377",12,2,12.5,5,4,1,541,"Loyal Customers",5,5,2,552,"Loyal Customers"
"17389",31,5,198.9,4,5,5,455,"Champions",4,5,5,455,"Champions"
"17398",96,1,15,3,3,3,333,"Loyal Customers",3,3,2,332,"Loyal Customers"
"17400",12,2,46.35,5,4,3,543,"Loyal Customers",5,5,4,554,"Champions"
"17404",42,3,181.8,4,5,5,455,"Champions",4,5,5,455,"Champions"
"17406",220,1,26.7,1,4,4,144,"Potential Customers",1,3,3,133,"Potential Customers"
"17409",134,1,35.4,2,4,4,244,"Potential Customers",2,3,4,234,"Potential Customers"
"17411",147,1,13.52,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"17416",62,3,149.75,3,5,5,355,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17419",162,1,15,1,4,3,143,"Potential Customers",1,3,2,132,"Potential Customers"
"17422",106,1,34.8,2,4,4,244,"Potential Customers",2,3,4,234,"Potential Customers"
"17423",103,1,102,2,4,5,245,"Potential Customers",2,3,5,235,"Potential Customers"
"17426",61,2,25.68,3,5,1,351,"Loyal Customers",3,5,3,353,"Loyal Customers"
"17428",64,4,161.46,3,5,5,355,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17429",14,1,12.16,5,2,2,522,"Potential Customers",5,3,2,532,"Loyal Customers"
"17431",200,1,5.1,1,4,1,141,"Potential Customers",1,3,1,131,"Potential Customers"
"17438",139,1,15.9,2,4,3,243,"Potential Customers",2,3,2,232,"Potential Customers"
"17442",7,2,43.2,5,4,3,543,"Loyal Customers",5,5,4,554,"Champions"
"17444",37,2,47.7,4,4,3,443,"Loyal Customers",4,5,4,454,"Champions"
"17446",197,1,13.2,1,4,2,142,"Potential Customers",1,3,2,132,"Potential Customers"
"17449",120,1,7.65,2,4,2,242,"Potential Customers",2,3,1,231,"Potential Customers"
"17460",111,1,15,2,4,3,243,"Potential Customers",2,3,2,232,"Potential Customers"
"17462",171,1,60,1,5,5,155,"Potential Customers",1,3,5,135,"Potential Customers"
"17470",13,1,10.4,5,2,2,522,"Potential Customers",5,3,2,532,"Loyal Customers"
"17472",175,2,8.95,1,5,2,152,"Potential Customers",1,5,1,151,"Potential Customers"
"17483",20,1,39.6,5,2,5,525,"Potential Customers",5,3,4,534,"Loyal Customers"
"17486",147,1,10.2,1,5,2,152,"Potential Customers",1,3,2,132,"Potential Customers"
"17491",70,3,81.9,3,5,4,354,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17504",92,4,89.7,3,5,4,354,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17507",147,2,22.07,1,5,4,154,"Potential Customers",1,5,3,153,"Potential Customers"
"17508",166,1,9.9,1,5,2,152,"Potential Customers",1,3,1,131,"Potential Customers"
"17511",28,8,800.54,4,5,5,455,"Champions",4,5,5,455,"Champions"
"17512",40,1,7.8,4,2,2,422,"Potential Customers",4,3,1,431,"Loyal Customers"
"17514",14,1,16.6,5,2,3,523,"Potential Customers",5,3,2,532,"Loyal Customers"
"17515",205,1,45.9,1,5,5,155,"Potential Customers",1,3,4,134,"Potential Customers"
"17517",195,1,19.8,1,5,3,153,"Potential Customers",1,3,3,133,"Potential Customers"
"17519",19,1,15.7,5,2,3,523,"Potential Customers",5,3,2,532,"Loyal Customers"
"17522",69,1,20.28,3,3,4,334,"Loyal Customers",3,3,3,333,"Loyal Customers"
"17530",92,2,5.85,3,5,1,351,"Loyal Customers",3,5,1,351,"Loyal Customers"
"17550",129,1,8.95,2,4,2,242,"Potential Customers",2,3,1,231,"Potential Customers"
"17554",34,1,50.15,4,3,4,434,"Loyal Customers",4,3,4,434,"Loyal Customers"
"17567",119,2,119,2,5,5,255,"Potential Customers",2,5,5,255,"Potential Customers"
"17571",31,2,2.33,4,4,1,441,"Loyal Customers",4,5,1,451,"Loyal Customers"
"17572",124,1,17.7,2,4,3,243,"Potential Customers",2,3,3,233,"Potential Customers"
"17576",36,5,34.6,4,5,1,451,"Loyal Customers",4,5,4,454,"Champions"
"17581",63,4,83,3,5,4,354,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17582",122,1,1.65,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17584",13,1,27.8,5,2,4,524,"Potential Customers",5,3,3,533,"Loyal Customers"
"17585",56,2,13.04,4,4,1,441,"Loyal Customers",4,5,2,452,"Loyal Customers"
"17589",126,1,7.8,2,4,2,242,"Potential Customers",2,3,1,231,"Potential Customers"
"17591",8,1,34,5,2,4,524,"Potential Customers",5,3,4,534,"Loyal Customers"
"17593",30,2,87.75,4,4,5,445,"Champions",4,5,5,455,"Champions"
"17596",77,1,10.2,3,3,2,332,"Loyal Customers",3,3,2,332,"Loyal Customers"
"17597",99,1,10.08,2,4,2,242,"Potential Customers",2,3,2,232,"Potential Customers"
"17602",211,1,3.75,1,5,1,151,"Potential Customers",1,3,1,131,"Potential Customers"
"17609",214,1,11,1,5,2,152,"Potential Customers",1,3,2,132,"Potential Customers"
"17611",41,6,62.18,4,5,3,453,"Loyal Customers",4,5,5,455,"Champions"
"17612",34,1,18.72,4,3,2,432,"Loyal Customers",4,3,3,433,"Loyal Customers"
"17613",3,5,87.9,5,5,2,552,"Loyal Customers",5,5,5,555,"Champions"
"17618",134,1,30,2,4,4,244,"Potential Customers",2,3,3,233,"Potential Customers"
"17619",199,1,10.48,1,5,2,152,"Potential Customers",1,3,2,132,"Potential Customers"
"17621",199,1,156.4,1,5,5,155,"Potential Customers",1,3,5,135,"Potential Customers"
"17624",104,1,35.7,2,4,4,244,"Potential Customers",2,3,4,234,"Potential Customers"
"17625",26,1,57.21,5,2,5,525,"Potential Customers",5,3,4,534,"Loyal Customers"
"17629",100,2,23.45,2,5,2,252,"Potential Customers",2,5,3,253,"Potential Customers"
"17630",55,2,57.6,4,4,4,444,"Champions",4,5,4,454,"Champions"
"17631",23,2,35.4,5,4,2,542,"Loyal Customers",5,5,4,554,"Champions"
"17633",6,1,16.5,5,2,3,523,"Potential Customers",5,3,2,532,"Loyal Customers"
"17634",98,1,10.2,2,4,3,243,"Potential Customers",2,3,2,232,"Potential Customers"
"17642",5,2,26.6,5,4,1,541,"Loyal Customers",5,5,3,553,"Loyal Customers"
"17644",6,3,42,5,4,3,543,"Loyal Customers",5,5,4,554,"Champions"
"17648",78,1,16.6,3,3,3,333,"Loyal Customers",3,3,2,332,"Loyal Customers"
"17652",76,1,17,3,3,3,333,"Loyal Customers",3,3,2,332,"Loyal Customers"
"17655",2,1,22.5,5,2,4,524,"Potential Customers",5,3,3,533,"Loyal Customers"
"17659",14,1,17.4,5,2,3,523,"Potential Customers",5,3,2,532,"Loyal Customers"
"17663",40,1,13.52,4,3,2,432,"Loyal Customers",4,3,2,432,"Loyal Customers"
"17664",98,1,10.5,2,4,3,243,"Potential Customers",2,3,2,232,"Potential Customers"
"17667",97,3,101.12,3,5,4,354,"Loyal Customers",3,5,5,355,"Loyal Customers"
"17669",125,1,179,2,4,5,245,"Potential Customers",2,3,5,235,"Potential Customers"
"17673",72,3,24.54,3,5,1,351,"Loyal Customers",3,5,3,353,"Loyal Customers"
"17675",8,9,248.3,5,5,4,554,"Champions",5,5,5,555,"Champions"
"17676",16,1,16.5,5,2,3,523,"Potential Customers",5,3,2,532,"Loyal Customers"
"17677",98,2,102.75,2,5,4,254,"Potential Customers",2,5,5,255,"Potential Customers"
"17678",149,1,15.6,1,5,3,153,"Potential Customers",1,3,2,132,"Potential Customers"
"17682",29,2,31.22,4,4,2,442,"Loyal Customers",4,5,3,453,"Loyal Customers"
"17685",216,1,7.8,1,5,2,152,"Potential Customers",1,3,1,131,"Potential Customers"
"17686",6,3,104.56,5,4,5,545,"Champions",5,5,5,555,"Champions"
"17690",73,3,39.7,3,5,2,352,"Loyal Customers",3,5,4,354,"Loyal Customers"
"17692",192,1,15,1,5,3,153,"Potential Customers",1,3,2,132,"Potential Customers"
"17693",23,1,17,5,2,3,523,"Potential Customers",5,3,2,532,"Loyal Customers"
"17696",163,1,15.12,1,5,3,153,"Potential Customers",1,3,2,132,"Potential Customers"
"17700",99,2,24.9,2,5,2,252,"Potential Customers",2,5,3,253,"Potential Customers"
"17702",92,1,16.5,3,3,3,333,"Loyal Customers",3,3,2,332,"Loyal Customers"
"17706",48,2,95.85,4,4,5,445,"Champions",4,5,5,455,"Champions"
"17708",211,1,1.25,1,5,1,151,"Potential Customers",1,3,1,131,"Potential Customers"
"17716",9,2,122.5,5,4,5,545,"Champions",5,5,5,555,"Champions"
"17719",23,3,53.52,5,5,1,551,"Loyal Customers",5,5,4,554,"Champions"
"17725",31,3,40.2,4,5,2,452,"Loyal Customers",4,5,4,454,"Champions"
"17730",119,1,32.5,2,4,4,244,"Potential Customers",2,3,4,234,"Potential Customers"
"17735",13,7,158.2,5,5,3,553,"Loyal Customers",5,5,5,555,"Champions"
"17738",34,2,32.8,4,4,3,443,"Loyal Customers",4,5,4,454,"Champions"
"17742",219,1,23.6,1,5,4,154,"Potential Customers",1,3,3,133,"Potential Customers"
"17749",142,1,46.55,2,4,5,245,"Potential Customers",2,3,4,234,"Potential Customers"
"17750",33,1,9.36,4,3,1,431,"Loyal Customers",4,3,1,431,"Loyal Customers"
"17754",28,1,10.5,4,3,1,431,"Loyal Customers",4,3,2,432,"Loyal Customers"
"17757",49,4,99.85,4,5,4,454,"Champions",4,5,5,455,"Champions"
"17758",38,4,27.86,4,5,1,451,"Loyal Customers",4,5,3,453,"Loyal Customers"
"17759",55,1,6.95,4,3,1,431,"Loyal Customers",4,3,1,431,"Loyal Customers"
"17764",97,1,15.3,3,3,3,333,"Loyal Customers",3,3,2,332,"Loyal Customers"
"17765",142,1,8.5,2,4,2,242,"Potential Customers",2,3,1,231,"Potential Customers"
"17768",52,1,45.35,4,3,3,433,"Loyal Customers",4,3,4,434,"Loyal Customers"
"17769",164,2,23.15,1,5,4,154,"Potential Customers",1,5,3,153,"Potential Customers"
"17771",210,1,6.45,1,5,1,151,"Potential Customers",1,3,1,131,"Potential Customers"
"17774",135,1,4.25,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17779",29,1,22.83,4,3,3,433,"Loyal Customers",4,3,3,433,"Loyal Customers"
"17783",133,1,11.65,2,4,3,243,"Potential Customers",2,3,2,232,"Potential Customers"
"17786",204,1,4.25,1,5,1,151,"Potential Customers",1,3,1,131,"Potential Customers"
"17787",191,2,39.7,1,5,4,154,"Potential Customers",1,5,4,154,"Potential Customers"
"17790",132,1,8.75,2,4,2,242,"Potential Customers",2,3,1,231,"Potential Customers"
"17796",200,1,7.65,1,5,1,151,"Potential Customers",1,3,1,131,"Potential Customers"
"17799",49,5,45.88,4,5,2,452,"Loyal Customers",4,5,4,454,"Champions"
"17800",47,1,2.1,4,3,1,431,"Loyal Customers",4,3,1,431,"Loyal Customers"
"17802",66,1,6.24,3,3,1,331,"Loyal Customers",3,3,1,331,"Loyal Customers"
"17809",15,1,7.56,5,2,1,521,"Potential Customers",5,3,1,531,"Loyal Customers"
"17811",179,2,43.2,1,5,4,154,"Potential Customers",1,5,4,154,"Potential Customers"
"17817",163,1,4.95,1,5,1,151,"Potential Customers",1,3,1,131,"Potential Customers"
"17819",68,1,350.4,3,3,5,335,"Loyal Customers",3,3,5,335,"Loyal Customers"
"17827",128,1,5.85,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17828",70,1,5.1,3,3,1,331,"Loyal Customers",3,3,1,331,"Loyal Customers"
"17829",185,1,17.4,1,5,3,153,"Potential Customers",1,3,2,132,"Potential Customers"
"17837",34,1,5.8,4,3,1,431,"Loyal Customers",4,3,1,431,"Loyal Customers"
"17838",179,1,59.4,1,5,5,155,"Potential Customers",1,3,4,134,"Potential Customers"
"17841",3,38,324.86,5,5,5,555,"Champions",5,5,5,555,"Champions"
"17843",190,1,1.7,1,5,1,151,"Potential Customers",1,3,1,131,"Potential Customers"
"17849",104,1,15.9,2,4,3,243,"Potential Customers",2,3,2,232,"Potential Customers"
"17854",71,1,102,3,3,5,335,"Loyal Customers",3,3,5,335,"Loyal Customers"
"17858",2,2,28.05,5,4,2,542,"Loyal Customers",5,5,3,553,"Loyal Customers"
"17861",22,3,53.96,5,5,1,551,"Loyal Customers",5,5,4,554,"Champions"
"17863",140,1,10.08,2,4,3,243,"Potential Customers",2,3,2,232,"Potential Customers"
"17865",47,2,39.6,4,4,3,443,"Loyal Customers",4,5,4,454,"Champions"
"17869",132,1,5.45,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17871",90,1,16.6,3,3,3,333,"Loyal Customers",3,3,2,332,"Loyal Customers"
"17874",111,1,3.9,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17883",132,1,3.25,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17894",172,1,3.75,1,5,1,151,"Potential Customers",1,3,1,131,"Potential Customers"
"17897",58,1,2.08,4,3,1,431,"Loyal Customers",4,3,1,431,"Loyal Customers"
"17917",142,1,4.55,2,4,1,241,"Potential Customers",2,3,1,231,"Potential Customers"
"17920",47,2,15.85,4,4,2,442,"Loyal Customers",4,5,2,452,"Loyal Customers"
"17921",34,1,2.95,4,3,1,431,"Loyal Customers",4,3,1,431,"Loyal Customers"
"17931",141,1,30.1,2,4,4,244,"Potential Customers",2,3,3,233,"Potential Customers"
"17937",143,1,30,2,4,4,244,"Potential Customers",2,3,3,233,"Potential Customers"
"17949",100,1,816,2,4,5,245,"Potential Customers",2,3,5,235,"Potential Customers"
"17954",48,4,63.3,4,5,3,453,"Loyal Customers",4,5,5,455,"Champions"
"17961",61,1,1.95,3,3,1,331,"Loyal Customers",3,3,1,331,"Loyal Customers"
"17965",20,3,18.45,5,5,1,551,"Loyal Customers",5,5,3,553,"Loyal Customers"
"17970",97,1,29.75,3,3,4,334,"Loyal Customers",3,3,3,333,"Loyal Customers"
"17975",44,2,12.45,4,4,1,441,"Loyal Customers",4,5,2,452,"Loyal Customers"
"17979",54,1,17.7,4,3,2,432,"Loyal Customers",4,3,3,433,"Loyal Customers"
"17980",90,1,30,3,3,4,334,"Loyal Customers",3,3,3,333,"Loyal Customers"
"17994",177,1,16.5,1,5,3,153,"Potential Customers",1,4,2,142,"Potential Customers"
"17997",38,1,12,4,3,2,432,"Loyal Customers",4,4,2,442,"Loyal Customers"
"18009",121,1,3.3,2,4,1,241,"Potential Customers",2,4,1,241,"Potential Customers"
"18016",72,1,10.08,3,3,2,332,"Loyal Customers",3,4,2,342,"Loyal Customers"
"18036",131,1,6.6,2,4,2,242,"Potential Customers",2,4,1,241,"Potential Customers"
"18041",29,3,26.45,4,5,1,451,"Loyal Customers",4,5,3,453,"Loyal Customers"
"18044",135,2,45.66,2,5,3,253,"Potential Customers",2,5,4,254,"Potential Customers"
"18055",14,3,58.2,5,5,2,552,"Loyal Customers",5,5,4,554,"Champions"
"18061",37,1,63.6,4,3,4,434,"Loyal Customers",4,4,5,445,"Champions"
"18062",106,1,19.8,2,4,4,244,"Potential Customers",2,4,3,243,"Potential Customers"
"18065",175,1,25.2,1,5,4,154,"Potential Customers",1,4,3,143,"Potential Customers"
"18069",66,3,23,3,5,1,351,"Loyal Customers",3,5,3,353,"Loyal Customers"
"18072",71,1,2.88,3,3,1,331,"Loyal Customers",3,4,1,341,"Loyal Customers"
"18073",14,2,51.9,5,4,3,543,"Loyal Customers",5,5,4,554,"Champions"
"18077",6,1,24.96,5,2,4,524,"Potential Customers",5,4,3,543,"Loyal Customers"
"18079",12,2,73.04,5,4,4,544,"Champions",5,5,5,555,"Champions"
"18085",217,1,10.2,1,5,2,152,"Potential Customers",1,4,2,142,"Potential Customers"
"18086",160,1,6.96,1,5,1,151,"Potential Customers",1,4,1,141,"Potential Customers"
"18092",5,1,61.2,5,2,5,525,"Potential Customers",5,4,5,545,"Champions"
"18094",124,1,45,2,4,5,245,"Potential Customers",2,4,4,244,"Potential Customers"
"18102",64,3,2199.78,3,5,5,355,"Loyal Customers",3,5,5,355,"Loyal Customers"
"18106",216,1,9.3,1,5,2,152,"Potential Customers",1,4,1,141,"Potential Customers"
"18108",140,1,15.8,2,4,3,243,"Potential Customers",2,4,2,242,"Potential Customers"
"18109",24,4,60.25,5,5,2,552,"Loyal Customers",5,5,5,555,"Champions"
"18114",177,1,3.75,1,5,1,151,"Potential Customers",1,4,1,141,"Potential Customers"
"18116",136,1,1.95,2,4,1,241,"Potential Customers",2,4,1,241,"Potential Customers"
"18118",33,7,52.06,4,5,2,452,"Loyal Customers",4,5,4,454,"Champions"
"18120",100,1,16.1,2,4,3,243,"Potential Customers",2,4,2,242,"Potential Customers"
"18121",40,1,50,4,3,4,434,"Loyal Customers",4,4,4,444,"Champions"
"18125",87,2,15.4,3,5,1,351,"Loyal Customers",3,5,2,352,"Loyal Customers"
"18143",2,1,57.63,5,2,5,525,"Potential Customers",5,4,4,544,"Champions"
"18145",90,2,35.96,3,5,2,352,"Loyal Customers",3,5,4,354,"Loyal Customers"
"18150",26,1,17.4,5,2,4,524,"Potential Customers",5,4,2,542,"Loyal Customers"
"18151",20,2,38.4,5,4,2,542,"Loyal Customers",5,5,4,554,"Champions"
"18155",178,1,10.2,1,5,2,152,"Potential Customers",1,4,2,142,"Potential Customers"
"18159",188,1,17.7,1,5,3,153,"Potential Customers",1,4,3,143,"Potential Customers"
"18161",206,1,13.5,1,5,2,152,"Potential Customers",1,4,2,142,"Potential Customers"
"18168",189,1,3.4,1,5,1,151,"Potential Customers",1,4,1,141,"Potential Customers"
"18172",176,1,99.3,1,5,5,155,"Potential Customers",1,4,5,145,"Potential Customers"
"18177",90,1,15.3,3,3,3,333,"Loyal Customers",3,4,2,342,"Loyal Customers"
"18178",14,2,36.08,5,4,2,542,"Loyal Customers",5,5,4,554,"Champions"
"18179",213,1,14.85,1,5,3,153,"Potential Customers",1,4,2,142,"Potential Customers"
"18183",113,1,17.7,2,4,3,243,"Potential Customers",2,4,3,243,"Potential Customers"
"18189",153,1,30.9,1,5,4,154,"Potential Customers",1,4,3,143,"Potential Customers"
"18190",78,1,26,3,3,4,334,"Loyal Customers",3,4,3,343,"Loyal Customers"
"18196",177,1,6.25,1,5,1,151,"Potential Customers",1,4,1,141,"Potential Customers"
"18202",198,1,19.8,1,5,3,153,"Potential Customers",1,4,3,143,"Potential Customers"
"18203",43,1,1.95,4,3,1,431,"Loyal Customers",4,4,1,441,"Loyal Customers"
"18204",78,1,1.95,3,3,1,331,"Loyal Customers",3,4,1,341,"Loyal Customers"
"18211",22,1,13.2,5,2,2,522,"Potential Customers",5,4,2,542,"Loyal Customers"
"18212",213,1,8.5,1,5,2,152,"Potential Customers",1,4,1,141,"Potential Customers"
"18219",54,1,19.8,4,3,3,433,"Loyal Customers",4,4,3,443,"Loyal Customers"
"18221",1,3,39.57,5,5,1,551,"Loyal Customers",5,5,4,554,"Champions"
"18223",58,4,125.38,4,5,4,454,"Champions",4,5,5,455,"Champions"
"18225",35,3,44.04,4,5,2,452,"Loyal Customers",4,5,4,454,"Champions"
"18226",21,2,26.34,5,4,1,541,"Loyal Customers",5,5,3,553,"Loyal Customers"
"18229",33,3,108.5,4,5,4,454,"Champions",4,5,5,455,"Champions"
"18231",121,2,27.45,2,5,2,252,"Potential Customers",2,5,3,253,"Potential Customers"
"18236",15,1,10.5,5,2,2,522,"Potential Customers",5,4,2,542,"Loyal Customers"
"18239",104,2,72.9,2,5,4,254,"Potential Customers",2,5,5,255,"Potential Customers"
"18242",99,1,40.56,2,4,4,244,"Potential Customers",2,4,4,244,"Potential Customers"
"18245",97,1,5.04,3,3,1,331,"Loyal Customers",3,4,1,341,"Loyal Customers"
"18250",197,1,14.85,1,5,3,153,"Potential Customers",1,4,2,142,"Potential Customers"
"18257",92,1,16.5,3,3,3,333,"Loyal Customers",3,4,2,342,"Loyal Customers"
"18260",58,1,16.5,4,3,2,432,"Loyal Customers",4,4,2,442,"Loyal Customers"
"18272",36,2,108,4,4,5,445,"Champions",4,5,5,455,"Champions"
"18282",12,1,13.5,5,2,2,522,"Potential Customers",5,4,2,542,"Loyal Customers"
"18283",34,7,33.47,4,5,1,451,"Loyal Customers",4,5,4,454,"Champions"
"NA",5,453,17619.2,5,5,5,555,"Champions",5,5,5,555,"Champions"
